FIPS,city,name,State,area_land,pop_white,pop_black,pop_native,pop_asian,pop_hawaiian,pop_other_race,pop_two_races,average_household_size,pop_over_25,educ_less_hs,educ_hs,educ_some_college,educ_ba,educ_ma,educ_prof_school,educ_doctorate,hs_droput,hs_enrolled,pop_16_over,labor_force,unemployed,not_in_labor_force,total_employed,total_households,income_less_10000,"income_$10,000_$14,999","income $15,000 to $19,999","income $20,000 to $24,999","income $25,000 to $29,999","income $30,000 to $34,999","income$35,000 to $39,999","income $40,000 to $44,999","income$45,000 to $49,999","income $50,000 to $59,999","income $60,000 to $74,999","income $75,000 to $99,999","income $100,000 to $124,999","income $125,000 to $149,999","income  $150,000 to $199,999","income $200,000 or More",median_household_income,median_income_black,median_income_black,median_income_asian,median_income_pacific_island,median_income_other_race,median_income_two_races,median_income_hispanic,median_income_white,per_capita_income,gini_index,Owner Occupied Housing Units,owner_housing_white,owner_housing_non_white,Median Gross Rent,avg_rent,paying_30_home,paying_at_least_50,avg_commute,poverty_overall,poverty_male,poverty_female
43320,Show Low,"Show Low, AZ Micro Area",AZ,9949.889572,51934,964,48328,685,87,3459,3248,3.08,69653,11963,20957,25708,6509,3582,520,414,491,5482,82143,39063,5791,43080,33272,34407,4747,2510,2411,2094,1813,1733,1879,1528,1479,2770,3232,3804,1703,1039,1109,556,40054,48309,25814,41042,24219,30904,44321,36738,50676,18333,0.4751,23761,13442,10319,691,605.513808,4230,1840,21,30163,13954,16209
43340,Shreveport-Bossier City,"Shreveport-Bossier City, LA Metro Area",LA,3188.721319,247703,172871,2132,5389,385,3919,8940,2.51,295417,39105,99439,89652,43060,17311,4547,2303,1355,20489,346084,204399,13481,141685,185652,172060,17835,11253,11714,11491,10367,9559,8066,7616,7460,13399,14567,17724,11298,7124,6275,6312,43707,28260,39258,56020,60781,27029,51250,44200,55870,25765,0.4948,106403,73252,33151,814,772.0136467,21080,8852,22,93776,40675,53101
43380,Sidney,"Sidney, OH Micro Area",OH,407.6957021,45915,1298,172,472,0,150,790,2.59,32382,3208,13771,9767,3460,1765,262,149,52,2766,38005,25942,1162,12063,24780,18643,745,469,911,988,799,977,751,996,1018,1507,2176,3033,1696,1114,1029,434,61042,24324,38264,52442,,,63063,49107,61990,29008,0.4059,13168,12958,210,731,748.5114155,2091,666,18,4384,1735,2649
43420,Sierra Vista-Douglas,"Sierra Vista-Douglas, AZ Metro Area",AZ,6164.573402,107243,4734,1642,2362,464,4096,5738,2.38,87467,11215,20560,35576,12527,6072,925,592,131,6083,101377,50142,3342,51235,43097,49250,3562,3285,3221,3073,2805,2567,2242,2481,2075,4141,5135,6037,3579,2135,1582,1330,48649,67946,47917,49635,43098,40500,46829,39595,52293,25436,0.4404,34066,23667,10399,810,791.5503161,6872,2838,21,20192,8784,11408
43460,Sikeston,"Sikeston, MO Micro Area",MO,419.991444,33004,4456,151,160,0,239,719,2.47,26347,4055,11081,7390,2374,1125,200,122,30,1813,30572,17754,921,12818,16789,15428,1543,1214,970,862,802,1031,878,998,695,1382,1520,1539,1013,339,292,350,42231,23056,,65650,,33199,16676,33566,44886,23185,0.4682,10325,9529,796,633,580.5016657,1566,631,20,7844,3369,4475
43500,Silver City,"Silver City, NM Micro Area",NM,3961.187601,26268,197,610,79,6,342,559,2.28,20006,2578,5107,6860,3232,1707,280,242,47,1201,22788,11349,859,11439,10473,12003,1423,738,931,802,816,870,558,574,556,937,913,1483,584,207,352,259,37880,18586,,,,,,35095,43788,24913,0.4905,8436,4881,3555,689,625.9041211,1712,705,17,5970,2723,3247
43580,Sioux City,"Sioux City, IA-NE-SD Metro Area",IA,2936.834141,145662,4854,2829,3945,305,6895,4187,2.53,108880,14318,35548,34912,16671,5198,1531,702,557,9058,129534,89993,3696,39541,86176,65320,3386,2833,2949,3232,3438,3465,2891,2928,2536,6179,7280,9479,6015,3356,2901,2452,57817,33041,31607,52088,78173,53868,52061,51205,60601,28914,0.4317,44833,39433,5400,746,731.2881339,6174,2263,18,20426,9157,11269
43620,Sioux Falls,"Sioux Falls, SD Metro Area",SD,2575.397038,225674,10810,4806,4641,56,2945,6506,2.48,167016,12189,44087,55602,38469,11563,3516,1590,514,11735,195439,146241,4385,49198,141543,100022,4527,3827,3765,3924,4184,5796,4327,4507,4200,7774,11127,15644,10814,5505,5294,4807,63940,31230,28041,71223,,50135,42031,50852,66936,32390,0.4315,67050,64080,2970,792,826.9835012,10023,3121,18,22927,9982,12945
43660,Snyder,"Snyder, TX Micro Area",TX,905.4445658,15043,837,69,49,0,846,395,2.61,11238,2491,3629,3261,1177,567,74,39,31,926,13258,7032,292,6226,6740,5884,185,433,292,259,251,535,160,291,250,472,600,809,499,404,310,134,55889,48092,,,,43625,,54023,59797,24508,0.4117,4499,2805,1694,767,671.1913357,678,192,16,2149,1138,1011
43700,Somerset,"Somerset, KY Micro Area",KY,658.4104884,61682,653,205,497,0,330,778,2.46,44945,8143,16921,12985,3978,2048,656,214,254,2684,51522,27508,2317,24014,25191,25663,3211,2154,2072,1721,1572,1528,1035,1122,1260,1899,2163,2689,1366,776,720,375,37921,25921,84891,46746,,61188,,39702,37466,22342,0.4918,17710,17088,622,659,581.9690683,3617,1591,21,14859,6706,8153
43740,Somerset,"Somerset, PA Micro Area",PA,1074.364922,71364,1941,60,297,24,349,914,2.35,55686,6647,27921,12490,5710,2199,518,201,234,2963,62973,34485,1877,28488,32603,29708,1773,1660,1830,1666,2030,1791,1627,1546,1505,2726,3191,3935,2130,1068,595,635,48224,,,,,2499,24063,47802,48350,25294,0.4322,23245,23008,237,601,542.2559183,4082,1375,25,8681,3495,5186
43760,Sonora,"Sonora, CA Micro Area",CA,2220.890352,47189,926,997,749,134,1432,2505,2.25,41123,3936,11680,17269,5286,1940,650,362,75,2107,46031,22449,1516,23582,20930,22427,1297,1450,984,1078,1338,1008,863,977,994,1782,2263,3114,1745,1293,886,1355,56493,,41488,59583,,44179,72481,49160,57438,33685,0.4881,15656,13944,1712,970,914.9904002,4889,2096,27,6715,3069,3646
43780,South Bend-Mishawaka,"South Bend-Mishawaka, IN-MI Metro Area",IN,947.9911722,257393,37514,1832,6597,264,6337,10763,2.52,211912,24694,65910,63097,35874,15099,3631,3607,808,18061,254147,161225,8922,92922,152126,122096,8759,5496,6582,7039,6370,7126,6957,5737,5352,10225,12661,15461,9511,5428,4658,4734,51549,30103,40893,60278,87330,36783,39091,41897,56182,27753,0.4654,85459,74719,10740,763,727.0409695,14007,5545,22,46649,20537,26112
43900,Spartanburg,"Spartanburg, SC Metro Area",SC,1321.915203,239902,70404,542,6747,75,4794,7375,2.55,222930,33586,67607,70910,32424,13802,2593,2008,988,16313,262080,159981,9392,102099,150424,126184,9008,7334,6873,8617,6934,6733,6749,5994,6013,11015,13457,15899,8649,4810,4295,3804,48949,32386,44347,61027,,37104,49135,40301,54836,25762,0.4589,87795,69721,18074,763,720.6673787,15248,6097,23,49309,21487,27822
43940,Spearfish,"Spearfish, SD Micro Area",SD,800.0528806,23474,214,595,308,32,80,531,2.17,17488,1118,5239,5064,4153,1347,278,289,55,1462,21266,14024,369,7242,13595,11022,587,413,726,586,619,549,494,812,434,937,1114,1603,971,437,403,337,52245,,,26875,,,,31827,54530,31744,0.4549,7232,7066,166,733,840.1846966,1708,578,17,2872,1313,1559
43980,Spencer,"Spencer, IA Micro Area",IA,567.2379393,15558,108,5,89,3,178,372,2.18,11445,745,3906,4210,1972,390,182,40,15,684,13003,8569,307,4434,8262,7343,473,410,534,446,456,395,422,366,303,420,809,945,615,452,189,108,47874,,,,,,,41818,48450,27811,0.4223,5051,4933,118,666,646.2041885,826,412,16,1930,760,1170
44020,Spirit Lake,"Spirit Lake, IA Micro Area",IA,380.5200148,16614,111,43,140,0,42,106,2.08,12674,535,3558,4609,2876,720,310,66,40,678,14263,9454,265,4809,9189,8069,163,361,372,386,413,385,387,584,362,696,812,1094,710,457,422,465,58099,,,,,,,,58673,38031,0.4363,6372,6254,118,771,745.2563347,1189,415,16,1341,536,805
44060,Spokane-Spokane Valley,"Spokane-Spokane Valley, WA Metro Area",WA,5641.535896,489982,8244,9932,11540,2565,7781,25264,2.43,379356,25263,93647,149950,69650,28966,7481,4399,1289,27308,445875,266430,15025,179445,248656,221704,14897,10790,10594,11047,11272,12108,12115,10205,10076,17838,23217,29514,17558,11401,10393,8679,54128,31914,35907,52000,42684,43777,47283,48575,55299,29524,0.4549,142401,131826,10575,867,910.6326368,32381,11582,22,78568,37641,40927
44100,Springfield,"Springfield, IL Metro Area",IL,1182.735858,173845,25318,246,3933,134,1299,5253,2.32,145424,10999,41276,44415,30888,12768,3646,1432,563,9801,168295,108306,6716,59989,101385,88859,5692,4166,4018,4658,4018,3721,3494,3720,3253,7080,8933,12456,7816,5492,5469,4873,60961,26573,88750,75938,151750,59063,36149,55625,65777,34545,0.4593,61663,56987,4676,797,807.9864686,9833,3735,20,30594,13712,16882
44140,Springfield,"Springfield, MA Metro Area",MA,1144.222803,522739,45654,1552,19480,150,22951,17749,2.49,415689,52068,116693,114805,74558,42283,7249,8033,1554,42650,519013,322035,21158,196978,300301,237708,16929,14390,12808,10942,11463,11846,10187,10328,8484,16919,21266,29161,21185,14324,14915,12561,56513,41204,25556,60407,57344,22761,37319,26882,66663,30192,0.4701,147525,128965,18560,928,911.0508632,37665,14399,23,96179,42825,53354
44180,Springfield,"Springfield, MO Metro Area",MO,3007.009305,423015,10902,2612,6437,339,3530,11999,2.41,300622,28153,91834,98305,52142,22161,4371,3656,1354,23847,366504,224268,10011,142236,214006,184429,13292,10961,9924,11898,11033,11815,10111,9988,8181,15827,19647,21179,12761,6859,5706,5247,46840,28750,47665,29974,,40389,35618,40049,47913,25691,0.4513,115834,110196,5638,745,756.0667687,20134,7402,22,71009,32181,38828
44220,Springfield,"Springfield, OH Metro Area",OH,396.8615638,117294,10641,258,836,96,865,5208,2.4,92344,11551,33945,29653,10517,5205,913,560,295,6991,108163,65528,4768,42635,60663,54905,3611,2950,3288,3372,3250,3245,2509,3473,2565,4668,5820,7084,3981,2040,1846,1203,48502,31867,,70583,,29211,30506,36621,51312,25948,0.4305,35679,32758,2921,731,719.1823572,6289,2230,22,20775,8957,11818
44260,Starkville,"Starkville, MS Micro Area",MS,458.2382683,28538,18344,47,1546,20,170,816,2.5,25391,2413,5191,6747,5411,3221,549,1859,55,5114,41666,23145,2279,18521,20852,17687,3191,1422,1054,1135,737,676,772,773,589,1025,1279,1807,1083,744,760,640,38800,26561,,25172,,,27200,,49363,22136,0.5347,8996,5939,3057,789,831.2277068,1389,698,19,13304,6480,6824
44300,State College,"State College, PA Metro Area",PA,1109.862205,141282,6396,154,10245,49,934,2383,2.47,97616,5538,29250,19155,22859,12515,1744,6555,262,14665,139946,80197,3409,59749,76741,57908,5625,1924,2626,2688,2718,2572,3031,2164,2233,4067,5388,7171,6087,3035,3409,3170,58055,33139,6705,30755,,,45192,34048,61351,29432,0.4696,35807,34050,1757,966,1044.002534,6299,2259,20,26301,14262,12039
44340,Statesboro,"Statesboro, GA Micro Area",GA,675.9461743,49030,21072,260,1054,186,950,2230,2.47,41472,5445,11331,13337,6234,3313,712,1100,147,8188,61320,36437,3124,24883,33249,26955,2703,2347,1854,1823,1442,1550,1186,1375,1273,2170,2194,2728,2073,990,583,664,41789,28368,,48155,,,22171,19615,48370,21207,0.4773,14413,11617,2796,786,808.5951204,2513,1135,22,19079,8837,10242
44420,Staunton-Waynesboro,"Staunton-Waynesboro, VA Metro Area",VA,1001.963635,107501,9069,345,1010,79,489,2586,2.36,87111,10748,30939,22863,13692,6569,1200,1100,294,5309,99558,59631,2206,39927,57234,48961,2597,2653,2585,2430,2779,2102,2297,2507,2342,4046,5768,7159,3994,2489,1652,1561,55721,41263,34741,60363,,37188,38871,42339,56856,28545,0.4292,34443,32689,1754,864,863.2456261,7252,2674,23,13463,5104,8359
44460,Steamboat Springs,"Steamboat Springs, CO Micro Area",CO,2362.019753,23601,193,150,259,5,416,250,2.56,18311,595,3613,4871,5923,2352,747,210,0,1288,20919,15136,451,5783,14631,9552,443,378,315,258,267,335,337,323,333,720,1131,1418,1097,664,657,876,74273,75250,,,,38158,,53594,75077,40727,0.453,6729,6482,247,1215,1190.400283,1957,886,20,2640,1334,1306
44500,Stephenville,"Stephenville, TX Micro Area",TX,1083.177788,37175,699,477,312,21,1530,1268,2.82,23659,3289,5548,7795,4630,1617,463,317,84,4115,33777,20287,683,13490,19604,13961,1656,639,887,508,1018,541,609,527,811,1180,1311,1410,1040,676,744,404,48819,2499,,84583,,46841,53801,45745,51561,25290,0.4984,8991,7533,1458,839,825.5130785,1878,784,20,8359,3408,4951
44540,Sterling,"Sterling, CO Micro Area",CO,1838.598542,20060,202,105,164,0,168,990,2.52,14736,1540,4816,5352,2026,810,99,93,79,1322,17547,11152,462,6395,10690,8183,661,560,372,399,343,601,444,443,325,639,981,1136,532,314,158,275,48922,2499,24083,123375,,,2499,46985,49943,25776,0.4365,5054,4569,485,744,810.5465005,838,340,18,3117,1599,1518
44580,Sterling,"Sterling, IL Micro Area",IL,684.2343362,52677,986,76,312,44,1131,1170,2.37,39295,3809,14567,13660,4655,2012,432,160,99,2804,45354,27880,1471,17474,26393,23346,1042,941,1255,1394,1133,1507,1210,1291,1151,2105,2618,3282,1782,911,931,793,53828,35577,40682,61734,,50720,63229,49522,54597,29167,0.4306,17553,16033,1520,679,681.2187122,2636,927,19,5862,2635,3227
44620,Stevens Point,"Stevens Point, WI Micro Area",WI,800.8779655,65756,512,262,1999,11,971,1088,2.37,45009,3001,14302,13283,9919,3036,644,824,76,4886,58322,39310,1452,19012,37825,28357,1501,1426,1362,1243,1415,1246,1282,1393,1209,2728,2926,3996,2914,1461,1363,892,57368,30638,51492,50417,,44241,60735,52767,57979,29742,0.4249,19539,19007,532,743,757.7001588,3310,1254,19,8427,4062,4365
44660,Stillwater,"Stillwater, OK Micro Area",OK,684.7112002,65987,3262,3755,3605,69,314,4520,2.41,43873,3603,11817,12282,9147,4071,872,2081,118,6972,67404,38776,1889,28628,36741,30485,4297,2141,2170,1792,1864,1395,1341,1431,1364,2253,2453,2810,2044,929,1078,1123,40944,18000,26983,20485,,,40958,39620,43417,23589,0.5249,15515,13833,1682,795,832.51169,2976,1091,18,19412,9450,9962
44700,Stockton-Lodi,"Stockton-Lodi, CA Metro Area",CA,1392.386003,411958,52023,4725,112997,4463,71360,74686,3.16,458237,96905,129211,147635,57633,18471,5442,2940,1544,42320,553741,334903,28989,218838,305509,226727,11947,11352,10502,11340,10646,10096,9756,10059,8358,17578,22439,28778,21230,14173,15258,13215,61145,41397,53659,73806,82476,49862,54308,52196,71215,26145,0.4546,126097,63879,62218,1159,1193.5079,35950,14478,33,114294,52718,61576
44740,Storm Lake,"Storm Lake, IA Micro Area",IA,574.8991455,15684,551,3,2155,97,1531,239,2.55,12766,2840,3762,3658,1751,479,171,105,58,1109,15640,11113,590,4527,10523,7550,269,360,371,322,302,458,543,398,335,758,963,977,585,323,387,199,54556,36265,,65800,,31813,,47564,58621,26607,0.4201,5025,4046,979,685,664.1980198,700,273,14,2507,1222,1285
44780,Sturgis,"Sturgis, MI Micro Area",MI,500.5954931,55466,1338,213,304,30,1617,1929,2.5,40779,5258,15559,13546,4057,1952,231,176,240,3055,47609,29562,1530,18047,28021,24022,1484,1093,1311,1277,1257,1474,1168,1528,1381,2367,2830,3193,1720,717,759,463,50117,25776,26304,75333,,34483,46779,34400,51030,25136,0.4224,17816,16642,1174,703,658.3467612,3328,1262,22,9347,4317,5030
44860,Sulphur Springs,"Sulphur Springs, TX Micro Area",TX,767.2915983,30278,2549,65,243,42,2328,735,2.67,24295,3956,8800,7090,3033,1162,141,113,62,1695,28157,16701,765,11456,15927,13405,881,654,861,668,913,752,663,469,563,1209,1566,1562,999,578,567,500,51877,34602,,67333,,37529,36574,38638,57669,26267,0.4583,9365,7752,1613,770,700.1732673,1508,574,24,6019,2599,3420
44900,Summerville,"Summerville, GA Micro Area",GA,313.3266965,21407,2507,29,130,0,404,340,2.54,17078,4598,6614,4191,977,504,146,48,125,1128,19894,9745,798,10149,8946,9098,1052,916,475,647,778,518,551,495,586,822,749,650,441,196,115,107,36107,23438,,,,29453,,31635,37314,18209,0.4602,6080,5665,415,591,542.2133863,1115,516,26,4533,2155,2378
44920,Summit Park,"Summit Park, UT Micro Area",UT,1870.579515,38064,304,101,667,10,550,815,2.77,26844,1381,4029,6585,9112,3652,1377,708,54,2166,31408,22681,413,8727,22237,14555,664,236,254,350,296,428,349,286,244,910,1281,1948,1504,1169,1543,3093,100453,44375,,143882,,65050,107321,61198,104741,53950,0.4891,11093,10478,615,1278,1399.595609,2548,1073,25,2624,1140,1484
44940,Sumter,"Sumter, SC Metro Area",SC,665.0753656,51309,50309,321,1328,43,827,2858,2.54,69833,11427,21621,23897,8034,3736,694,424,61,5785,84043,50295,5068,33748,42568,41137,3712,2485,2744,2487,3005,2392,2024,2236,2082,3456,4467,4449,2344,1208,1190,856,43792,32549,45614,63000,,45545,57656,40649,54409,22272,0.4447,26608,14592,12016,776,734.2074472,5361,2444,22,21177,9096,12081
44980,Sunbury,"Sunbury, PA Micro Area",PA,458.0018378,87514,2469,253,315,76,483,1215,2.25,67364,8667,33689,14200,6929,3011,604,264,368,3582,76248,43710,1952,32538,41723,39132,2769,2445,2507,2486,2348,2602,1889,1863,1596,3155,4305,4973,2768,1658,1042,726,47063,24706,75313,,,24318,24702,24330,47494,25506,0.4366,27743,27179,564,653,596.4000351,5225,2089,23,12283,5782,6501
45000,Susanville,"Susanville, CA Micro Area",CA,4541.18547,25672,2738,877,437,205,590,666,2.23,22390,3853,7444,8396,1787,540,276,94,79,1052,26739,9392,570,17347,8788,9493,497,609,367,574,440,469,349,463,338,896,1083,1171,887,501,599,250,56362,64375,34886,109792,,53750,,51058,56883,21897,0.4231,6445,5954,491,945,932.6771654,1200,524,21,2933,1484,1449
45020,Sweetwater,"Sweetwater, TX Micro Area",TX,911.9972077,13108,754,112,66,3,730,193,2.68,9613,1821,3178,3127,1101,325,57,4,185,818,11526,6565,473,4961,6092,5469,401,302,487,358,374,274,253,325,194,416,478,699,420,169,161,158,44346,24103,2499,,,38438,26905,40497,48729,25820,0.4998,3668,2612,1056,684,627.7068295,509,176,16,2220,1027,1193
45060,Syracuse,"Syracuse, NY Metro Area",NY,2384.895782,552435,55464,3043,18642,205,5653,19263,2.43,443713,43361,126246,134382,78741,44991,9592,6400,1359,40025,532426,328844,20221,203582,308051,257682,17099,12466,12350,11503,12392,11794,11582,10805,11136,21105,26161,33514,23540,16098,14330,11807,58248,31827,40000,48253,,22054,46532,37273,62222,31276,0.4552,173817,161600,12217,834,838.1422524,32080,12332,21,92084,41901,50183
45140,Tahlequah,"Tahlequah, OK Micro Area",OK,749.3002995,24926,707,16657,310,106,784,5109,2.83,30357,4503,9536,8714,4859,2095,260,390,209,2977,38882,20691,1537,18191,19115,16507,1799,1120,1204,956,1086,1049,868,822,740,1437,1574,1784,984,420,339,325,40936,31979,38194,,36602,,41322,37598,44319,20575,0.454,11136,6419,4717,635,608.7879352,1977,709,24,9792,4579,5213
45180,Talladega-Sylacauga,"Talladega-Sylacauga, AL Micro Area",AL,1387.69278,58853,29723,354,470,28,678,1314,2.47,64352,12346,22785,20251,5699,2501,530,240,278,4199,74670,38494,3257,36176,35192,35510,3408,2799,2421,2615,2087,2310,1838,1703,1737,3056,3135,3935,1810,1144,969,543,40710,28625,13413,,,,44474,20947,48511,22554,0.4593,25756,18414,7342,623,556.5819151,5058,2185,25,16860,7631,9229
45220,Tallahassee,"Tallahassee, FL Metro Area",FL,2387.62086,231979,124711,767,10616,96,3469,8463,2.43,236052,22186,56151,67999,51629,24072,6994,7021,815,25674,315130,195513,14755,119617,180403,146837,13815,6710,7842,7093,7981,8006,7472,7488,6521,11170,13302,18011,11098,6982,7000,6346,50401,34806,50278,75089,,45236,51436,45451,60830,27903,0.4785,85457,59976,25481,971,973.1476051,17037,6518,23,71520,33718,37802
45300,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL Metro Area",FL,2515.042238,2363816,365400,9379,102195,2224,90948,96085,2.49,2174962,231430,633280,667263,415508,162180,41260,24041,7717,130665,2489176,1483143,90067,1006033,1386624,1196966,79660,58467,62850,65609,64982,63380,60564,58619,54262,98106,117356,143782,93280,56747,58910,60392,52882,39487,54564,71497,42122,44008,51306,45161,56229,30932,0.4765,768511,600291,168220,1070,1097.479782,186805,76687,27,424322,190750,233572
45340,Taos,"Taos, NM Micro Area",NM,2202.372867,28029,152,2375,77,1,1648,606,2.66,23952,2610,6295,8333,3865,2017,413,419,140,1334,27470,14925,1257,12545,13666,12127,1356,1337,719,682,832,883,644,758,532,798,904,998,424,466,525,269,36758,,30606,,,35556,,33382,44091,23642,0.4874,9158,3710,5448,719,681.5089256,1772,767,20,6346,3189,3157
45380,Taylorville,"Taylorville, IL Micro Area",IL,709.4920162,32101,423,62,220,68,7,350,2.26,23786,2656,9975,7216,2715,925,184,115,199,1260,27144,15498,530,11646,14965,13939,949,566,1032,785,808,779,719,534,469,1419,1638,1843,1042,621,482,253,52415,,26500,,,,,126797,52748,26166,0.4208,10386,10136,250,661,619.5890797,1682,534,25,4078,1583,2495
45460,Terre Haute,"Terre Haute, IN Metro Area",IN,1465.195508,153693,8284,277,2239,48,1057,4715,2.38,113145,12496,41849,35745,14184,6523,1192,1156,442,9654,138720,81473,5740,57247,75618,66707,5346,4040,4008,4143,3962,4588,3080,3505,3182,5605,7138,7689,4363,2711,2030,1317,46067,30056,36250,64721,,,34883,42188,46896,24339,0.4454,44238,42164,2074,714,691.3836842,6241,2281,22,26906,12101,14805
45500,Texarkana,"Texarkana, TX-AR Metro Area",TX,2042.976051,104614,36667,1497,1236,78,2256,3686,2.56,102031,12726,36501,34241,12522,4678,962,401,244,6660,118602,64311,4773,54291,59489,55919,5299,3653,3504,3407,3295,3098,2854,2761,2373,4571,5232,6375,3998,1909,1974,1616,45185,30364,65069,68125,,,40110,34430,51634,24721,0.4831,36130,28591,7539,722,690.0955076,6041,2066,19,26056,11258,14798
45520,The Dalles,"The Dalles, OR Micro Area",OR,2381.135035,22559,82,925,183,152,1165,800,2.41,18053,2556,5147,6647,2347,1056,164,136,76,1062,20685,12071,532,8614,11539,10266,448,581,449,786,638,453,479,589,587,933,1340,1292,672,439,337,243,50973,,54688,,,63966,39612,65153,49569,26249,0.4173,6400,5587,813,788,791.3347129,1432,546,18,3392,1547,1845
45540,The Villages,"The Villages, FL Metro Area",FL,557.112697,107444,9029,371,1086,44,1385,1640,2.04,108330,9130,32762,32750,19329,11334,1813,1212,386,1883,113104,26706,1264,86398,25437,54636,2701,2561,1837,2801,2979,2971,3462,2725,2271,5003,6614,8162,4305,2180,2482,1582,55228,29452,45870,,,53281,41053,46875,56277,33629,0.4278,49041,46289,2752,861,912.1715818,9778,4155,25,9839,4288,5551
45580,Thomaston,"Thomaston, GA Micro Area",GA,323.466691,18160,7369,88,105,198,0,296,2.52,17973,3612,6454,5437,1486,684,174,126,84,1189,20875,10895,890,9980,10005,10204,1598,506,692,737,662,729,477,485,550,741,885,893,467,362,273,147,36529,25625,,82250,,,40865,20357,42293,21015,0.4835,6715,5317,1398,628,563.5712238,1295,549,23,5702,2700,3002
